store_id,platform,platform_code,platform_store_key,shop_name,license_name,unified_credit_code,customer_code,responsible_unit,responsible_person,contact,province,city,shop_status,upstream_commercial_code,upstream_commercial_name,involved_products,notes,fixed_tier
W00136,京东,jd,京东健康百姓大药房旗舰店,健康百姓大药房旗舰店,安徽省健康百姓大药房连锁有限公司,913416210822312238,802405156,KA三大区,孙英昌,,安徽,亳州,正常,,,,,observation_only
W00137,京东,jd,京东省立（安徽）大药房旗舰店,省立（安徽）大药房旗舰店,安徽省立药房连锁有限公司,91340000148957175A,802405064,KA三大区,孙英昌,,安徽,合肥,正常,,,,,observation_only
W00138,京东,jd,京东省立大药房旗舰店,省立大药房旗舰店,安徽省立药房连锁有限公司,91340000148957175A,802405064,KA三大区,孙英昌,,安徽,合肥,正常,,,,,observation_only
W00139,天猫,taobao,天猫安徽省立大药房旗舰店,安徽省立大药房旗舰店,安徽省立药房连锁有限公司,91340000148957175A,802405064,KA三大区,孙英昌,,安徽,合肥,正常,,,,,observation_only
W00140,美团,meituan,美团邻加医大药房旗舰店,邻加医大药房旗舰店,安徽省邻加医康复大药房连锁有限公司,91340181MA2R9BKNX9,802012012,KA三大区,孙英昌,,安徽,合肥,正常,,,,,observation_only
W00141,药师帮,yaoshibang,药师帮龙飞翔,龙飞翔,安徽省龙翔药品销售有限公司,91341221697376007D,,商业一大区,张智一,,安徽,阜阳,正常,,,,,observation_only
W00142,药师帮,yaoshibang,药师帮圣音医药,圣音医药,安徽省圣音医药有限公司,91341723MA2UB8HF07,20000140/FX0000551,商业一大区,张智一,,安徽,池州,正常,,,,,observation_only
W00143,京东,jd,京东天健健康大药房官方旗舰店,天健健康大药房官方旗舰店,安徽省天健国药堂健康服务有限公司,913401006989920983,802405275,KA三大区,孙英昌,,安徽,合肥,正常,,,,,observation_only
W00144,天猫,taobao,天猫天健国药堂大药房旗舰店,天健国药堂大药房旗舰店,安徽省天健国药堂健康服务有限公司,913401006989920983,802405275,KA三大区,孙英昌,,安徽,合肥,正常,,,,,observation_only
W00145,药师帮,yaoshibang,药师帮天健国药,天健国药,安徽省天健国药堂健康服务有限公司医药分公司,91340100550170899U,,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00146,京东,jd,京东伟翰堂大药房旗舰店,伟翰堂大药房旗舰店,安徽省伟翰堂大药房有限公司,91341204MA8NY4690N,,商业一大区,张智一,,安徽,阜阳,正常,,,,,observation_only
W00147,拼多多,pinduoduo,拼多多伟翰堂大药房旗舰店,伟翰堂大药房旗舰店,安徽省伟翰堂大药房有限公司,91341204MA8NY4690N,,商业一大区,张智一,,安徽,阜阳,正常,,,,,observation_only
W00148,拼多多,pinduoduo,拼多多伟翰堂医药大药房旗舰店,伟翰堂医药大药房旗舰店,安徽省伟翰堂大药房有限公司,91341204MA8NY4690N,,商业一大区,张智一,,安徽,阜阳,正常,,,,,observation_only
W00149,药师帮,yaoshibang,药师帮阿莫,阿莫,安徽省萧县医药公司,91341322152460110H,,商业一大区,张智一,,安徽,宿州,关闭,,,,,observation_only
W00150,京东,jd,京东新天阳光大药房旗舰店,新天阳光大药房旗舰店,安徽盛铭大药房有限公司,91340111MA8PBFLRX2,,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00151,药师帮,yaoshibang,药师帮采药云,采药云,安徽首药云医药有限公司,91340111MADC4MQM9E,,商业一大区,张智一,,安徽,合肥,关闭,,,,,observation_only
W00152,京东,jd,京东四方百信大药房旗舰店,四方百信大药房旗舰店,安徽四方百信大药房连锁有限公司,91341500059703448U,802012009,KA三大区,孙英昌,,安徽,六安,正常,,,,,observation_only
W00153,拼多多,pinduoduo,拼多多四方百信大药房旗舰店,四方百信大药房旗舰店,安徽四方百信大药房连锁有限公司,91341500059703448U,802012009,KA三大区,孙英昌,,安徽,六安,正常,,,,,observation_only
W00154,天猫,taobao,天猫国泰瑞福堂大药房旗舰店,国泰瑞福堂大药房旗舰店,安徽四方百信大药房连锁有限公司,91341500059703448U,802012009,KA三大区,孙英昌,,安徽,六安,正常,,,,,observation_only
W00155,天猫,taobao,天猫四方百信大药房旗舰店,四方百信大药房旗舰店,安徽四方百信大药房连锁有限公司,91341500059703448U,802012009,KA三大区,孙英昌,,安徽,六安,正常,,,,,observation_only
W00156,拼多多,pinduoduo,拼多多泰和堂大药房旗舰店,泰和堂大药房旗舰店,安徽泰和堂大药房连锁有限公司,91341600MA8P9EBD83,,商业一大区,张智一,,安徽,亳州,正常,,,,,observation_only
W00157,拼多多,pinduoduo,拼多多翌生美大药房旗舰店,翌生美大药房旗舰店,安徽泰和堂大药房连锁有限公司,91341600MA8P9EBD83,,商业一大区,张智一,,安徽,亳州,正常,,,,,observation_only
W00158,天猫,taobao,天猫泰和堂大药房旗舰店,泰和堂大药房旗舰店,安徽泰和堂大药房连锁有限公司,91341600MA8P9EBD83,,商业一大区,张智一,,安徽,亳州,正常,,,,,observation_only
W00159,药师帮,yaoshibang,药师帮千金方,千金方,安徽同和药业有限公司,91340822691090497M,20000127,商业一大区,张智一,,安徽,阜阳,关闭,,,,,observation_only
W00160,药师帮,yaoshibang,药师帮药益通,药益通,安徽皖力药业有限公司,91340100MAD240NM0P,,商业一大区,张智一,,安徽,合肥,关闭,,,,,observation_only
W00161,京东,jd,京东佑朴大药房旗舰店,佑朴大药房旗舰店,安徽为百邻大药房连锁有限公司,91341125MA2UFHX57L,802405313,KA三大区,孙英昌,,安徽,滁州,正常,,,,,observation_only
W00162,天猫,taobao,天猫为百邻医药专营店,为百邻医药专营店,安徽为百邻大药房有限公司,91341125MA2UFHX57L,,商业一大区,张智一,,安徽,合肥,正常,20000139,安徽昌鹤医药,天舒平、优立维,,responsibility_core
W00163,天猫,taobao,天猫时珍堂大药房旗舰店,时珍堂大药房旗舰店,安徽骁柔大药房连锁有限公司,91340100348760975K,,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00164,药师帮,yaoshibang,药师帮安徽骁柔医药,安徽骁柔医药,安徽骁柔医药有限公司,91340123MADKM9KU6A,,商业一大区,张智一,,安徽,合肥,关闭,,,,,observation_only
W00165,京东,jd,京东温诊堂大药房官方旗舰店,温诊堂大药房官方旗舰店,安徽新安济世大药房连锁有限公司,91340100MA2MYMDD5R,FX0002482,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00166,天猫,taobao,天猫政通大药房旗舰店,政通大药房旗舰店,安徽新安济世大药房连锁有限公司,91340100MA2MYMDD5R,FX0002482,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00167,京东,jd,京东杏邻大药房官方旗舰店,杏邻大药房官方旗舰店,安徽杏邻大药房连锁有限公司,913401223439334781,,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00168,天猫,taobao,天猫药好达医药专营店,药好达医药专营店,安徽药好达大药房有限公司,91341222MAEH9FH14G,,商业一大区,张智一,,安徽,阜阳,正常,,,,,observation_only
W00169,天猫,taobao,天猫健之都大药房旗舰店,健之都大药房旗舰店,安徽医林堂药房连锁有限公司,91340111MA2Q3BWG5E,,商业一大区,张智一,,安徽,合肥,正常,20030026,华润亳州中药,依伦平、葛泰、托妥,,responsibility_core
W00170,药师帮,yaoshibang,药师帮怡药采,怡药采,安徽怡亚通医药有限公司,91340103MA8PU5MP6F,,商业一大区,张智一,,安徽,合肥,关闭,,,,,observation_only
W00171,药师帮,yaoshibang,药师帮安徽永盛康医药,安徽永盛康医药,安徽永盛康医药有限公司,91340404MA8Q6T0N5R,20000152,商业一大区,张智一,,安徽,淮南,关闭,,,,,observation_only
W00172,京东,jd,京东徽梵大药房旗舰店,徽梵大药房旗舰店,安徽圆心鑫兴大药房连锁有限公司,91340111MA2Q3RQXXL,FX0002217,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00173,天猫,taobao,天猫徽梵大药房旗舰店,徽梵大药房旗舰店,安徽圆心鑫兴大药房连锁有限公司,91340111MA2Q3RQXXL,FX0002217,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00174,京东,jd,京东新安大夫大药房旗舰店,新安大夫大药房旗舰店,安徽源之信大药房连锁有限公司,913404000952100778,802405210,KA三大区,孙英昌,,安徽,淮南,关闭,,,,,observation_only
W00175,药师帮,yaoshibang,药师帮韵到家,韵到家,安徽韵到家医药有限公司,91340400MA2UXEE05N,20000156,商业一大区,张智一,,安徽,淮南,正常,,,,,observation_only
W00176,京东,jd,京东韵天大药房旗舰店,韵天大药房旗舰店,安徽韵天大药房连锁有限公司,91340400066518662B,802405117,KA三大区,孙英昌,,安徽,淮南,正常,,,,,observation_only
W00177,拼多多,pinduoduo,拼多多贝禧欢大药房旗舰店,贝禧欢大药房旗舰店,安徽韵天大药房连锁有限公司,91340400066518662B,802405117,KA三大区,孙英昌,,安徽,淮南,关闭,,,,,observation_only
W00178,拼多多,pinduoduo,拼多多铭鑫医药大药房官方旗舰店,铭鑫医药大药房官方旗舰店,安徽韵天大药房连锁有限公司,91340400066518662B,802405117,KA三大区,孙英昌,,安徽,淮南,关闭,,,,,observation_only
W00179,拼多多,pinduoduo,拼多多铭鑫医药大药房旗舰店,铭鑫医药大药房旗舰店,安徽韵天大药房连锁有限公司,91340400066518662B,802405117,KA三大区,孙英昌,,安徽,淮南,关闭,,,,,observation_only
W00180,拼多多,pinduoduo,拼多多韵到家大药房旗舰店,韵到家大药房旗舰店,安徽韵天大药房连锁有限公司,91340400066518662B,802405117,KA三大区,孙英昌,,安徽,淮南,正常,,,,,observation_only
W00181,天猫,taobao,天猫韵天大药房旗舰店,韵天大药房旗舰店,安徽韵天大药房连锁有限公司,91340400066518662B,802405117,KA三大区,孙英昌,,安徽,淮南,正常,,,,,observation_only
W00182,药师帮,yaoshibang,药师帮一药堂,一药堂,安徽泽泰药业有限责任公司,91341300MA8QH0BY6A,FX0003662,商业一大区,张智一,,安徽,宿州,正常,,,,,observation_only
W00183,拼多多,pinduoduo,拼多多知元乾大药房旗舰店,知元乾大药房旗舰店,安徽知元大药房有限责任公司,91340103MA8N1R140C,,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00184,天猫,taobao,天猫知元乾大药房旗舰店,知元乾大药房旗舰店,安徽知元大药房有限责任公司,91340103MA8N1R140C,,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00185,天猫,taobao,天猫智药仁大药房旗舰店,智药仁大药房旗舰店,安徽智仁大药房连锁有限公司,91340121MA8Q3JL661,,商业一大区,张智一,,安徽,合肥,正常,,,,,observation_only
W00186,天猫,taobao,天猫中太医药专营店,中太医药专营店,安徽中太大药房有限公司,91341222MAD8HB9082,,商业一大区,张智一,,安徽,阜阳,正常,,,,,observation_only
W00187,京东,jd,京东朴永堂大药房旗舰店,朴永堂大药房旗舰店,安徽周世堂大药房医药零售有限公司,91341225MA8NLT1F5Y,,商业一大区,张智一,,安徽,阜阳,正常,,,,,observation_only
W00188,药师帮,yaoshibang,药师帮药小胖旗舰店,药小胖旗舰店,安徽庄子药业有限责任公司,913416226642351792,802405054,KA三大区,孙英昌,,安徽,亳州,正常,,,,,observation_only
W00189,京东,jd,京东寿川堂大药房旗舰店,寿川堂大药房旗舰店,安康康兴美医药有限公司,91610991MA7CK1UU91,,商业一大区,张智一,,陕西,安康,关闭,,,,,observation_only
W00190,美团,meituan,美团朋成大药房旗舰店,朋成大药房旗舰店,安康市朋成医药连锁有限责任公司,916109003056448863,802002627,KA二大区,韩熙,,陕西,安康,正常,,,,,observation_only
W00191,天猫,taobao,天猫朋成大药房旗舰店,朋成大药房旗舰店,安康市朋成医药连锁有限责任公司,916109003056448863,802002627,KA二大区,韩熙,,陕西,安康,正常,,,,,observation_only
W00192,美团,meituan,美团天恒医药大药房旗舰店,天恒医药大药房旗舰店,安康市天恒医药科技有限公司兴科明珠分公司,91610902MA70Q39U2E,,商业一大区,张智一,,陕西,安康,正常,,,,,observation_only
W00193,美团,meituan,美团天恒大药房旗舰店,天恒大药房旗舰店,安康市天恒医药科技有限公司怡景苑分公司,91610902MAB2X0500L,,商业一大区,张智一,,陕西,安康,正常,,,,,observation_only
W00194,美团,meituan,美团安平百信大药房旗舰店,安平百信大药房旗舰店,安平县百信医药连锁有限公司,91131125319820422E,802082320,KA三大区,孙英昌,,河北,衡水,正常,,,,,observation_only
W00195,天猫,taobao,天猫葵灵中药大药房旗舰店,葵灵中药大药房旗舰店,安庆市福泽华园大药房连锁有限公司,91340800085221899F,802405214,KA三大区,孙英昌,,安徽,安庆,正常,,,,,observation_only
W00196,拼多多,pinduoduo,拼多多安阳民康大药房旗舰店,安阳民康大药房旗舰店,安阳市民康大药房有限责任公司,91410505798247167G,802402484,KA三大区,孙英昌,,河南,安阳,正常,,,,,observation_only
W00197,天猫,taobao,天猫相州民康大药房旗舰店,相州民康大药房旗舰店,安阳市民康大药房有限责任公司,91410505798247167G,802402484,KA三大区,孙英昌,,河南,安阳,正常,,,,,observation_only
W00198,药师帮,yaoshibang,药师帮药旺旺,药旺旺,安阳市泰和隆医药有限责任公司,91410506MA45L3MK5N,FX0001947,商业二大区,孙成,,河南,安阳,正常,,,,,observation_only
W00199,天猫,taobao,天猫鹿护堂大药房旗舰店,鹿护堂大药房旗舰店,安阳仙鹤医药连锁有限责任公司,91410502773699220D,802302460,KA三大区,孙英昌,,河南,安阳,正常,25000042,华润河南医药,托妥,,responsibility_core
W00200,拼多多,pinduoduo,拼多多仙鹤大药房旗舰店,仙鹤大药房旗舰店,安阳仙鹤医药连锁有限责任公司南关分店,91410502773699220D,802302460,KA三大区,孙英昌,,河南,安阳,正常,,,,,observation_only
W00201,京东,jd,京东济盈大药房旗舰店,济盈大药房旗舰店,鞍山济盈大药房有限公司,91210302MA0XYK1030,,商业二大区,孙成,,辽宁,鞍山,关闭,,,,,observation_only
W00202,天猫,taobao,天猫济盈医药专营店,济盈医药专营店,鞍山济盈大药房有限公司,91210302MA0XYK1030,,商业二大区,孙成,,辽宁,鞍山,关闭,,,,,observation_only
W00203,药师帮,yaoshibang,药师帮鸿昇元,鸿昇元,鞍山市鸿昇元药业有限公司,91210303059811481P,FX0001751,商业二大区,孙成,,辽宁,鞍山,正常,,,,,observation_only
W00204,药师帮,yaoshibang,药师帮好药采旗舰店,好药采旗舰店,霸州市新特药经营有限公司,91131081700604868M,802082223,KA三大区,孙英昌,,河北,廊坊,正常,,,,,observation_only
W00205,药师帮,yaoshibang,药师帮白城市天资药业,白城市天资药业,白城市天资药业有限责任公司,91220800749331848J,22010100,商业二大区,孙成,,吉林,白城,正常,,,,,observation_only
W00206,京东,jd,京东泰合源大药房旗舰店,泰合源大药房旗舰店,白城愈泰泰合源大药房有限责任公司,91220800MA17D80F0U,,商业二大区,孙成,,吉林,白城,关闭,,,,,observation_only
W00207,天猫,taobao,天猫汇恩堂大药房旗舰店,汇恩堂大药房旗舰店,白山市汇恩堂大药房有限公司,91220602MA176T12XC,,商业二大区,孙成,,吉林,白山,关闭,,,,,observation_only
W00208,天猫,taobao,天猫广济医药专营店,广济医药专营店,白山市浑江区广济药房,91220602MABU5G7E4Y,,商业二大区,孙成,,吉林,白山,正常,,,,,observation_only
