store_id,platform,platform_code,shop_name,shop_status,responsible_unit,responsible_person,contact,province,city,involved_products,fixed_tier
W00256,京东,jd,中西大药房旗舰店,关闭,商业二大区,孙成,,河北,保定,,observation_only
W00257,药师帮,yaoshibang,药惠通,正常,商业二大区,孙成,张乐,河北,保定,,observation_only
W00258,京东,jd,京东大药房-北海店,关闭,商业一大区,张智一,,广西,北海,,observation_only
W00259,京东,jd,东茗医药大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00260,京东,jd,逢甘霖医药北京大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00261,京东,jd,逢甘霖医药官方旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00262,美团,meituan,安和健大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00263,天猫,taobao,安和健大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00264,京东,jd,安华仁智慧大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00265,京东,jd,百姓阳光大药房官方旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00266,美团,meituan,云药客大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00267,京东,jd,仁益心（北京）大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00268,京东,jd,协康达大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00269,天猫,taobao,协康达大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00270,京东,jd,云药客大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00271,京东,jd,德开大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00272,拼多多,pinduoduo,德开大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00273,拼多多,pinduoduo,正园堂大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00274,天猫,taobao,德开大药房旗舰,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00275,京东,jd,医保全新大药房官方旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00276,美团,meituan,北京德信行大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00277,拼多多,pinduoduo,德信行医保大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00278,天猫,taobao,医保全新大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00279,拼多多,pinduoduo,端醫堂大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00280,京东,jd,东方康盛大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00281,京东,jd,东升天保堂大药房旗舰店,关闭,北方KA区域,王普瑜,,北京,北京,,observation_only
W00282,京东,jd,广誉远大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00283,京东,jd,闽东大药房官方旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00284,美团,meituan,闽东大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00285,拼多多,pinduoduo,汇同康大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00286,拼多多,pinduoduo,闽东大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00287,京东,jd,端医堂大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00288,美团,meituan,慈心健仁大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00289,拼多多,pinduoduo,慈心健仁大药房,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00290,拼多多,pinduoduo,慈心健仁大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00291,拼多多,pinduoduo,德业弘康大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00292,拼多多,pinduoduo,药生源大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00293,天猫,taobao,慈心健仁大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00294,京东,jd,北京好药师大药房连锁专营店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00295,京东,jd,好药师大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00296,京东,jd,好药师卖场店,关闭,北方KA区域,王普瑜,,北京,北京,,observation_only
W00297,美团,meituan,好药师大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00298,美团,meituan,九州通旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00299,拼多多,pinduoduo,好药师大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00300,拼多多,pinduoduo,好药师慢病用药旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00301,拼多多,pinduoduo,九州通大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00302,天猫,taobao,好药师大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00303,京东,jd,丰和通惠大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00304,天猫,taobao,合丰堂医药专营店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00305,美团,meituan,鹤安堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00306,京东,jd,六合鼎盛大药房旗舰店,关闭,商业二大区,孙成,,北京,北京,,observation_only
W00307,京东,jd,益惺京蕙（北京）大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00308,京东,jd,中嘉药房大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00309,京东,jd,厚成堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00310,美团,meituan,厚德安康大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00311,美团,meituan,世纪惠全堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00312,天猫,taobao,世纪惠全堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00313,药师帮,yaoshibang,北京惠生,关闭,北方KA区域,王普瑜,,北京,北京,,observation_only
W00314,药师帮,yaoshibang,惠生医药,关闭,北方KA区域,王普瑜,,北京,北京,,observation_only
W00315,美团,meituan,兴鹭康大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00316,京东,jd,京北万佳大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00317,京东,jd,京东大药房北京捷创官方旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00318,京东,jd,京东大药房北京官方旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00319,美团,meituan,京恒康大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00320,天猫,taobao,景仁康营医药专营店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00321,京东,jd,景盛迎春大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00322,美团,meituan,景盛迎春大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00323,天猫,taobao,景盛迎春大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00324,京东,jd,凯尔康大药房旗舰店,正常,北方KA区域,王普瑜,马庆菊,北京,北京,,observation_only
W00325,美团,meituan,凯尔康大药房旗舰店,正常,北方KA区域,王普瑜,马庆菊,北京,北京,,observation_only
W00326,拼多多,pinduoduo,凯尔康大药房旗舰店,正常,北方KA区域,王普瑜,马庆菊,北京,北京,,observation_only
W00327,天猫,taobao,凯尔康大药房旗舰店,正常,北方KA区域,王普瑜,马庆菊,北京,北京,,observation_only
W00328,京东,jd,通百天成大药房旗舰店,关闭,商业二大区,孙成,,北京,北京,,observation_only
W00329,京东,jd,康兴国太大药房旗舰店,关闭,北方KA区域,王普瑜,,北京,北京,,observation_only
W00330,京东,jd,国太云大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00331,京东,jd,护生堂大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00332,美团,meituan,护生堂大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00333,拼多多,pinduoduo,乐普护生堂大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00334,天猫,taobao,北京护生堂大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00335,京东,jd,隆仁堂大药房旗舰店,关闭,商业二大区,孙成,,北京,北京,,observation_only
W00336,京东,jd,民永健（北京）大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00337,美团,meituan,民永健大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00338,美团,meituan,名吉堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00339,天猫,taobao,颐事达大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00340,美团,meituan,菩康众安民大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00341,京东,jd,北京鹏康愈宁大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00342,天猫,taobao,鹏康愈宁医药专营店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00343,美团,meituan,北京普乐瑞康大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00344,京东,jd,普泽惠大药房官方旗舰店,关闭,商业二大区,孙成,,北京,北京,,observation_only
W00345,京东,jd,仁德众康大药房官方旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00346,美团,meituan,仁益心大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00347,药师帮,yaoshibang,北京瑞康志德旗舰店,关闭,北方KA区域,王普瑜,,北京,北京,,observation_only
W00348,京东,jd,瑞星昱源大药房官方旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00349,京东,jd,隆元康药房大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00350,拼多多,pinduoduo,隆元康大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00351,天猫,taobao,隆元康大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00352,天猫,taobao,瑞颐堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00353,京东,jd,枫廖康贝大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00354,天猫,taobao,协康达大药房,关闭,北方KA区域,王普瑜,,北京,北京,,observation_only
W00355,美团,meituan,三和堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00356,天猫,taobao,三兴堂医药专营店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00357,天猫,taobao,马浈大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00358,京东,jd,保兴大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00359,京东,jd,丰科保兴大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00360,京东,jd,顺泽康兴大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00361,京东,jd,顺泽兴康大药房官方旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00362,拼多多,pinduoduo,保兴大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00363,拼多多,pinduoduo,徽芝林大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00364,拼多多,pinduoduo,睿衡大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00365,拼多多,pinduoduo,顺泽康兴大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00366,拼多多,pinduoduo,云药客大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00367,天猫,taobao,太和保兴大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00368,拼多多,pinduoduo,顺泽杏灵大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00369,拼多多,pinduoduo,太和保兴大成路大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00370,药师帮,yaoshibang,太和保兴,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00371,美团,meituan,同仁堂芜湖大药房旗舰店,正常,商业一大区,张智一,,安徽,芜湖,,observation_only
W00372,京东,jd,同仁堂大药房旗舰店,正常,商业二大区,孙成,,山西,太原,,observation_only
W00373,天猫,taobao,同仁堂山西大药房旗舰店,正常,北方KA区域,王普瑜,,山西,太原,,observation_only
W00374,京东,jd,君臣同世堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00375,京东,jd,顺泽杏灵大药房官方旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00376,拼多多,pinduoduo,保兴万家康大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00377,天猫,taobao,西柚健康医药专营店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00378,京东,jd,大医御方大药房旗舰店,正常,友为,华北大区/程宝忠,,北京,北京,,observation_only
W00379,美团,meituan,大医御方大药房旗舰店,正常,友为,华北大区/程宝忠,,北京,北京,,observation_only
W00380,天猫,taobao,大医御方大药房旗舰店,正常,友为,华北大区/程宝忠,,北京,北京,晴安欣,responsibility_core
W00381,京东,jd,旭安堂大药房卖场店,关闭,商业二大区,孙成,,北京,北京,,observation_only
W00382,京东,jd,旭安堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00383,京东,jd,旭安新特大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00384,京东,jd,辰光百益大药房旗舰店,关闭,商业二大区,孙成,,北京,北京,,observation_only
W00385,拼多多,pinduoduo,阳光百益大药房官方旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00386,天猫,taobao,阳光百益大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W00387,京东,jd,普鸿堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00388,美团,meituan,普鸿堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00389,天猫,taobao,普鸿堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W00390,京东,jd,养春和大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
W00391,美团,meituan,养春和大药房旗舰店,正常,北方KA区域,王普瑜,,北京,北京,,observation_only
